id,name,identifiers,sources,given_name,family_name,birth_date,death_date,gender,image,memberships
psp:person:6431,Lenka Dražilová,"[{'scheme': 'psp', 'identifier': '6431'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6431'}]",Lenka,Dražilová,1963-09-13,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6431.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7023,Lenka Martínková Španihelová,"[{'scheme': 'psp', 'identifier': '7023'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7023'}]",Lenka,Martínková Španihelová,1984-04-19,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7023.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:589"", ""name"": ""Pardubický"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-10-05""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6693,Libor Hoppe,"[{'scheme': 'psp', 'identifier': '6693'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6693'}]",Libor,Hoppe,1962-11-15,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6693.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6787,Libor Turek,"[{'scheme': 'psp', 'identifier': '6787'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6787'}]",Libor,Turek,1971-02-05,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6787.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:586"", ""name"": ""Ústecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7058,Libor Vondráček,"[{'scheme': 'psp', 'identifier': '7058'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7058'}]",Libor,Vondráček,1994-07-29,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7058.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:583"", ""name"": ""Jihočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6544,Lubomír Metnar,"[{'scheme': 'psp', 'identifier': '6544'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6544'}]",Lubomír,Metnar,1967-10-06,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6544.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6730,Lubomír Wenzl,"[{'scheme': 'psp', 'identifier': '6730'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6730'}]",Lubomír,Wenzl,1968-09-23,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6730.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6989,Lucie Bartošová,"[{'scheme': 'psp', 'identifier': '6989'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6989'}]",Lucie,Bartošová,2000-03-03,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6989.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:587"", ""name"": ""Liberecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7042,Lucie Sedmihradská,"[{'scheme': 'psp', 'identifier': '7042'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7042'}]",Lucie,Sedmihradská,1974-09-14,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7042.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6479,Lucie Šafránková,"[{'scheme': 'psp', 'identifier': '6479'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6479'}]",Lucie,Šafránková,1987-05-21,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6479.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6789,Lukáš Vlček,"[{'scheme': 'psp', 'identifier': '6789'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6789'}]",Lukáš,Vlček,1982-02-27,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6789.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:590"", ""name"": ""Vysočina"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:4,Marek Benda,"[{'scheme': 'psp', 'identifier': '4'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=4'}]",Marek,Benda,1968-11-10,1998-12-07,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i4.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6533,Marek Novák,"[{'scheme': 'psp', 'identifier': '6533'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6533'}]",Marek,Novák,1976-08-02,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6533.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:593"", ""name"": ""Zlínský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6513,Marek Výborný,"[{'scheme': 'psp', 'identifier': '6513'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6513'}]",Marek,Výborný,1976-07-10,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6513.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:589"", ""name"": ""Pardubický"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1748"", ""name"": ""KDU-ČSL"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6154,Marek Ženíšek,"[{'scheme': 'psp', 'identifier': '6154'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6154'}]",Marek,Ženíšek,1978-11-26,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6154.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1747"", ""name"": ""TOP 09"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6205,Marian Jurečka,"[{'scheme': 'psp', 'identifier': '6205'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6205'}]",Marian,Jurečka,1981-03-15,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6205.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1748"", ""name"": ""KDU-ČSL"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7018,Marie Kršková,"[{'scheme': 'psp', 'identifier': '7018'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7018'}]",Marie,Kršková,1984-06-14,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7018.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:589"", ""name"": ""Pardubický"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1748"", ""name"": ""KDU-ČSL"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6745,Marie Pošarová,"[{'scheme': 'psp', 'identifier': '6745'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6745'}]",Marie,Pošarová,1980-01-05,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6745.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7047,Markéta Šichtařová,"[{'scheme': 'psp', 'identifier': '7047'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7047'}]",Markéta,Šichtařová,1976-10-29,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7047.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6435,Martin Baxa,"[{'scheme': 'psp', 'identifier': '6435'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6435'}]",Martin,Baxa,1975-09-16,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6435.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6211,Martin Kolovratník,"[{'scheme': 'psp', 'identifier': '6211'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6211'}]",Martin,Kolovratník,1975-04-11,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6211.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:589"", ""name"": ""Pardubický"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7021,Martin Kupec,"[{'scheme': 'psp', 'identifier': '7021'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7021'}]",Martin,Kupec,1972-12-21,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7021.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:583"", ""name"": ""Jihočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6538,Martin Kupka,"[{'scheme': 'psp', 'identifier': '6538'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6538'}]",Martin,Kupka,1975-10-28,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6538.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7062,Martin Záhoř,"[{'scheme': 'psp', 'identifier': '7062'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7062'}]",Martin,Záhoř,1973-07-18,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7062.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7065,Martin Šmída,"[{'scheme': 'psp', 'identifier': '7065'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7065'}]",Martin,Šmída,1985-06-11,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7065.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-11-05""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-11-05""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-11-05""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-11-05""}]}"
psp:person:7006,Matěj Gregor,"[{'scheme': 'psp', 'identifier': '7006'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7006'}]",Matěj,Gregor,2002-04-12,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7006.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1744"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1749"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7011,Matěj Hlavatý,"[{'scheme': 'psp', 'identifier': '7011'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7011'}]",Matěj,Hlavatý,1994-06-06,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7011.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:588"", ""name"": ""Královéhradecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6754,Matěj Ondřej Havel,"[{'scheme': 'psp', 'identifier': '6754'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6754'}]",Matěj Ondřej,Havel,1987-02-12,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6754.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:588"", ""name"": ""Královéhradecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1747"", ""name"": ""TOP 09"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7024,Michaela Moricová,"[{'scheme': 'psp', 'identifier': '7024'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7024'}]",Michaela,Moricová,1994-09-19,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7024.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-10-05""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6767,Michaela Opltová,"[{'scheme': 'psp', 'identifier': '6767'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6767'}]",Michaela,Opltová,1985-10-01,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6767.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6763,Michaela Šebelová,"[{'scheme': 'psp', 'identifier': '6763'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6763'}]",Michaela,Šebelová,1982-06-16,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6763.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6216,Michal Kučera,"[{'scheme': 'psp', 'identifier': '6216'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6216'}]",Michal,Kučera,1968-10-04,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6216.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:586"", ""name"": ""Ústecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1747"", ""name"": ""TOP 09"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
